epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.30148452520370483,0.48662155866622925,0.30148452520370483,0.2601282000541687,0.44111368060112,0.2601282000541687
1,0.28490468859672546,0.4703766107559204,0.28490468859672546,0.24628996849060059,0.42668598890304565,0.24628996849060059
2,0.26915302872657776,0.4542698860168457,0.26915302872657776,0.23312310874462128,0.4124598503112793,0.23312312364578247
3,0.25420090556144714,0.4382997155189514,0.25420090556144714,0.2206134796142578,0.39857521653175354,0.2206134796142578
4,0.24001622200012207,0.42249995470046997,0.24001622200012207,0.2087441086769104,0.3852837383747101,0.2087441086769104
5,0.2265712171792984,0.40695059299468994,0.2265712171792984,0.19750574231147766,0.3727276921272278,0.19750574231147766
6,0.21384751796722412,0.3917253613471985,0.21384751796722412,0.1868971288204193,0.3608352243900299,0.1868971288204193
7,0.2018381506204605,0.3769085109233856,0.2018381506204605,0.17692267894744873,0.34933534264564514,0.17692267894744873
8,0.19054356217384338,0.3625301420688629,0.19054356217384338,0.16758713126182556,0.3381598889827728,0.16758713126182556
9,0.17996661365032196,0.3487447500228882,0.17996661365032196,0.15889093279838562,0.3273327648639679,0.15889093279838562
10,0.17010818421840668,0.33569785952568054,0.17010818421840668,0.15082718431949615,0.31688883900642395,0.15082718431949615
11,0.16096381843090057,0.3236004710197449,0.16096381843090057,0.14337973296642303,0.3069131076335907,0.14337973296642303
12,0.1525205373764038,0.31255054473876953,0.1525205373764038,0.13652172684669495,0.2975303828716278,0.13652172684669495
13,0.1447538584470749,0.3025254011154175,0.1447538584470749,0.13021555542945862,0.2889053523540497,0.13021555542945862
14,0.13762609660625458,0.29346758127212524,0.13762609660625458,0.12441487610340118,0.2809416949748993,0.12441487610340118
15,0.13108693063259125,0.28523460030555725,0.13108693063259125,0.11906792223453522,0.27360841631889343,0.11906792223453522
16,0.12507601082324982,0.2777121365070343,0.12507601082324982,0.11412188410758972,0.2668936252593994,0.11412188410758972
17,0.1195281371474266,0.2707921266555786,0.1195281371474266,0.10952720046043396,0.26065492630004883,0.10952720046043396
18,0.11437895148992538,0.26433685421943665,0.11437895148992538,0.10524076968431473,0.25492337346076965,0.10524076968431473
19,0.10957039892673492,0.25826704502105713,0.10957039147615433,0.10122758895158768,0.24965690076351166,0.10122758895158768
20,0.10505402833223343,0.25251010060310364,0.10505402833223343,0.0974612683057785,0.2447887510061264,0.0974612683057785
21,0.10079265385866165,0.2470184564590454,0.10079265385866165,0.0939236581325531,0.2402016520500183,0.0939236506819725
22,0.09676047414541245,0.24174921214580536,0.09676048159599304,0.09060391783714294,0.23581603169441223,0.09060391038656235
23,0.09294219315052032,0.23670269548892975,0.09294219315052032,0.08749722689390182,0.23163817822933197,0.08749722689390182
24,0.08933119475841522,0.23184435069561005,0.08933119475841522,0.0846032202243805,0.22768591344356537,0.0846032202243805
25,0.08592759817838669,0.2271709442138672,0.08592759817838669,0.08192408084869385,0.22395583987236023,0.08192408084869385
26,0.08273570984601974,0.22268787026405334,0.08273570239543915,0.07946247607469559,0.22044308483600616,0.07946247607469559
27,0.0797613337635994,0.21844016015529633,0.0797613337635994,0.07721959799528122,0.21719104051589966,0.07721959799528122
28,0.0770094096660614,0.21446463465690613,0.0770094096660614,0.0751933678984642,0.21421518921852112,0.0751933678984642
29,0.07448168098926544,0.2107829451560974,0.07448168098926544,0.07337718456983566,0.21154282987117767,0.07337718456983566
30,0.07217523455619812,0.20740731060504913,0.07217523455619812,0.07175930589437485,0.2091243416070938,0.07175930589437485
31,0.07008165121078491,0.20433765649795532,0.07008165121078491,0.07032300531864166,0.20696404576301575,0.07032300531864166
32,0.06818719953298569,0.20153801143169403,0.06818719953298569,0.06904754787683487,0.20508325099945068,0.06904754787683487
33,0.06647367030382156,0.1989801824092865,0.06647367030382156,0.0679096207022667,0.20342059433460236,0.0679096207022667
