epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.3940943777561188,0.5441678762435913,0.3940943777561188,0.38640567660331726,0.5422434210777283,0.38640570640563965
1,0.37299349904060364,0.5262051224708557,0.37299349904060364,0.3656897246837616,0.5247801542282104,0.3656897246837616
2,0.3531796336174011,0.5087500214576721,0.3531796336174011,0.3460001051425934,0.5077418088912964,0.3460001051425934
3,0.33454346656799316,0.49182820320129395,0.33454349637031555,0.3273027539253235,0.4911949336528778,0.3273027539253235
4,0.31699448823928833,0.47545820474624634,0.31699448823928833,0.30956387519836426,0.47499603033065796,0.30956387519836426
5,0.3004491627216339,0.45971962809562683,0.3004491627216339,0.29274117946624756,0.4590914249420166,0.29274117946624756
6,0.28482457995414734,0.44465532898902893,0.28482457995414734,0.2767828404903412,0.4435204267501831,0.2767828404903412
7,0.2700444459915161,0.43027523159980774,0.2700444459915161,0.26163893938064575,0.42828482389450073,0.26163893938064575
8,0.2560455799102783,0.41658952832221985,0.2560455799102783,0.24727128446102142,0.4134296178817749,0.24727128446102142
9,0.2427804321050644,0.40354809165000916,0.2427804172039032,0.23365426063537598,0.3989439308643341,0.23365426063537598
10,0.23021413385868073,0.39109790325164795,0.23021413385868073,0.2207716852426529,0.3849775195121765,0.2207716852426529
11,0.21831946074962616,0.3792223334312439,0.21831946074962616,0.20861108601093292,0.371610164642334,0.20861110091209412
12,0.20707210898399353,0.3679039180278778,0.20707210898399353,0.19715887308120728,0.35879984498023987,0.19715888798236847
13,0.19644738733768463,0.3571193516254425,0.19644740223884583,0.18639631569385529,0.34660473465919495,0.18639631569385529
14,0.18641909956932068,0.3468543291091919,0.18641909956932068,0.1762988418340683,0.33507075905799866,0.1762988418340683
15,0.17696024477481842,0.33706507086753845,0.17696022987365723,0.16683751344680786,0.3241308927536011,0.16683751344680786
16,0.16804398596286774,0.3276859521865845,0.16804397106170654,0.15798091888427734,0.31379184126853943,0.15798091888427734
17,0.1596442610025406,0.31870755553245544,0.1596442610025406,0.1496962159872055,0.3039633333683014,0.1496962159872055
18,0.15173569321632385,0.31009727716445923,0.15173569321632385,0.14195002615451813,0.2946481704711914,0.14195002615451813
19,0.14429382979869843,0.3018438220024109,0.14429382979869843,0.13470934331417084,0.28579193353652954,0.13470934331417084
20,0.13729558885097504,0.29393285512924194,0.13729558885097504,0.1279425024986267,0.2774513363838196,0.1279425024986267
21,0.13071990013122559,0.286368191242218,0.13071990013122559,0.12161999940872192,0.26961684226989746,0.12161999195814133
22,0.12454762309789658,0.27914080023765564,0.12454762309789658,0.11571497470140457,0.2623254358768463,0.11571497470140457
23,0.1187615841627121,0.27225011587142944,0.1187615841627121,0.11020354181528091,0.2555367350578308,0.11020354181528091
24,0.11334602534770966,0.26571908593177795,0.11334602534770966,0.10506439954042435,0.24918346107006073,0.10506440699100494
25,0.10828624665737152,0.2595313489437103,0.10828624665737152,0.10027868300676346,0.24328622221946716,0.10027868300676346
26,0.10356782376766205,0.2536954879760742,0.10356782376766205,0.09582936018705368,0.23786482214927673,0.09582936018705368
27,0.09917641431093216,0.24824218451976776,0.09917641431093216,0.09170100092887878,0.23286981880664825,0.09170100092887878
28,0.09509740769863129,0.24314545094966888,0.09509740769863129,0.08787927776575089,0.22825783491134644,0.08787927776575089
29,0.09131579846143723,0.23837782442569733,0.09131579846143723,0.08435051888227463,0.2240484207868576,0.08435051888227463
30,0.08781619369983673,0.23391234874725342,0.08781620115041733,0.08110128343105316,0.22016659379005432,0.08110128343105316
31,0.08458283543586731,0.2297305017709732,0.08458283543586731,0.07811809331178665,0.21662332117557526,0.07811809331178665
32,0.08159983903169632,0.2258021980524063,0.08159983158111572,0.07538729906082153,0.2133750468492508,0.07538729906082153
33,0.07885138690471649,0.22211869060993195,0.07885138690471649,0.0728951096534729,0.21039706468582153,0.0728951096534729
34,0.07632219791412354,0.21866315603256226,0.07632219791412354,0.07062771171331406,0.20764228701591492,0.07062771171331406
35,0.07399792969226837,0.21540746092796326,0.07399792969226837,0.068571537733078,0.20509129762649536,0.068571537733078
36,0.07186548411846161,0.2123507261276245,0.07186548411846161,0.06671342253684998,0.20271995663642883,0.06671342253684998
37,0.06991317868232727,0.20948761701583862,0.06991317868232727,0.06504062563180923,0.20052602887153625,0.06504062563180923
38,0.0681304931640625,0.2068210393190384,0.0681304931640625,0.06354059278964996,0.1985016018152237,0.06354059278964996
39,0.06650768220424652,0.20436036586761475,0.06650768220424652,0.062200721353292465,0.19663241505622864,0.062200725078582764
40,0.06503532826900482,0.20209859311580658,0.06503532826900482,0.06100819632411003,0.19488440454006195,0.06100819632411003
41,0.06370402127504349,0.20000074803829193,0.06370402127504349,0.059949927031993866,0.19326159358024597,0.059949930757284164
42,0.0625041201710701,0.19805553555488586,0.0625041201710701,0.05901265889406204,0.1917600929737091,0.05901265889406204
43,0.06142563000321388,0.1962525099515915,0.061425626277923584,0.05818287283182144,0.19038544595241547,0.05818286910653114
44,0.060457952320575714,0.19460053741931915,0.060457952320575714,0.05744670331478119,0.18915268778800964,0.05744670704007149
45,0.05958973243832588,0.19308850169181824,0.05958973616361618,0.056790005415678024,0.18806764483451843,0.056790001690387726
46,0.05880879610776901,0.19170068204402924,0.058808792382478714,0.056198399513959885,0.18709100782871246,0.056198399513959885
47,0.05810241773724556,0.19042478501796722,0.05810241773724556,0.055657800287008286,0.18620656430721283,0.055657800287008286
48,0.057457875460386276,0.18925127387046814,0.057457875460386276,0.05515487492084503,0.18538768589496613,0.05515487492084503
49,0.05686284601688385,0.18816670775413513,0.05686284601688385,0.054677605628967285,0.1846226006746292,0.054677605628967285
50,0.05630616843700409,0.18715228140354156,0.05630616843700409,0.054215773940086365,0.18389250338077545,0.054215773940086365
