epoch,loss,mae,mse,val_loss,val_mae,val_mse
105,0.006361940875649452,0.05865215137600899,0.006361940875649452,0.006754025816917419,0.060568563640117645,0.006754025816917419
106,0.006302939727902412,0.0585201233625412,0.006302939727902412,0.006727086380124092,0.06046171486377716,0.006727086380124092
107,0.006263829302042723,0.05819566547870636,0.006263829302042723,0.0066453986801207066,0.05965934321284294,0.0066453986801207066
108,0.006233793217688799,0.057981427758932114,0.006233793217688799,0.006669566035270691,0.059800561517477036,0.006669566035270691
109,0.006173490080982447,0.057758528739213943,0.006173490080982447,0.006596656981855631,0.059632785618305206,0.006596656981855631
110,0.006125222891569138,0.057513780891895294,0.006125222891569138,0.00654092151671648,0.05952708050608635,0.00654092151671648
111,0.006078834645450115,0.057324353605508804,0.006078834645450115,0.006559579633176327,0.059470806270837784,0.006559579633176327
112,0.0060463533736765385,0.05703747272491455,0.0060463533736765385,0.006500409450381994,0.059177741408348083,0.006500409450381994
113,0.0060158404521644115,0.05692354962229729,0.0060158404521644115,0.00640192162245512,0.05874189734458923,0.00640192162245512
114,0.0059831393882632256,0.05683549493551254,0.0059831393882632256,0.00637450534850359,0.05900328978896141,0.00637450534850359
115,0.005943994503468275,0.056672703474760056,0.005943994503468275,0.006276136264204979,0.05818362161517143,0.006276136264204979
116,0.005902750883251429,0.05640420317649841,0.005902750883251429,0.006363460328429937,0.058744776993989944,0.006363460328429937
117,0.005870808847248554,0.0562075674533844,0.005870808847248554,0.006334328092634678,0.05851976200938225,0.006334328092634678
118,0.005833274684846401,0.05608538165688515,0.005833274684846401,0.006212257314473391,0.05807216465473175,0.006212257314473391
119,0.005800016690045595,0.055915702134370804,0.005800016690045595,0.006110996473580599,0.057563416659832,0.006110996473580599
120,0.005783671513199806,0.05570249259471893,0.005783671513199806,0.006047382950782776,0.05713220685720444,0.006047382950782776
121,0.005724538117647171,0.05550433322787285,0.005724538117647171,0.006151330191642046,0.05782635882496834,0.006151330191642046
122,0.005691496189683676,0.05531371757388115,0.005691496189683676,0.006084850523620844,0.057436078786849976,0.006084850523620844
123,0.005651344545185566,0.05518387258052826,0.005651344545185566,0.005981990601867437,0.05694814398884773,0.005981990601867437
124,0.005634179338812828,0.0549822673201561,0.005634179338812828,0.005909126717597246,0.056700099259614944,0.005909126717597246
125,0.005596238654106855,0.05491144582629204,0.005596238654106855,0.005876368843019009,0.05659662187099457,0.005876368843019009
126,0.005553257651627064,0.05465900897979736,0.005553257651627064,0.005973646882921457,0.056892864406108856,0.005973646882921457
127,0.005527167115360498,0.05434379726648331,0.005527167115360498,0.005925573408603668,0.05672784522175789,0.005925573408603668
128,0.00549913477152586,0.05444076284766197,0.00549913477152586,0.005885457154363394,0.056655749678611755,0.005885457154363394
129,0.005465683061629534,0.05418310686945915,0.005465683061629534,0.005826674401760101,0.056347813457250595,0.005826674401760101
130,0.005428727250546217,0.053957100957632065,0.005428727250546217,0.0057514738291502,0.05603861063718796,0.0057514738291502
131,0.005411070771515369,0.053997378796339035,0.005411070771515369,0.005696869920939207,0.055804748088121414,0.005696869920939207
132,0.005362583324313164,0.05356358736753464,0.005362583324313164,0.005712696351110935,0.0557962991297245,0.005712696351110935
133,0.005337301641702652,0.05345988646149635,0.005337301641702652,0.005740799475461245,0.0559295229613781,0.005740799475461245
134,0.005323620047420263,0.053395599126815796,0.005323620047420263,0.005686560645699501,0.055677298456430435,0.005686560645699501
135,0.005290484055876732,0.05316266417503357,0.005290484055876732,0.00558406300842762,0.055101651698350906,0.00558406300842762
136,0.005261808633804321,0.05310797318816185,0.005261808633804321,0.005575394257903099,0.05522409453988075,0.005575394257903099
137,0.005233188159763813,0.052849143743515015,0.005233188159763813,0.005541597492992878,0.05503016337752342,0.005541597492992878
138,0.005204987246543169,0.052632249891757965,0.005204987246543169,0.005440864246338606,0.05441613867878914,0.005440864246338606
139,0.005192033015191555,0.05268251150846481,0.005192033015191555,0.005542173516005278,0.055172085762023926,0.005542173516005278
140,0.005150520242750645,0.05233410745859146,0.005150520242750645,0.005434568505734205,0.054329805076122284,0.005434568505734205
141,0.005106067284941673,0.05207386240363121,0.005106067284941673,0.00533335329964757,0.05405130982398987,0.00533335329964757
142,0.005092431325465441,0.05217717960476875,0.005092431325465441,0.005317600443959236,0.053922250866889954,0.005317600443959236
143,0.005051080137491226,0.05191195383667946,0.005051080137491226,0.005311638582497835,0.05377449095249176,0.005311638582497835
144,0.005032088607549667,0.05189000442624092,0.005032088607549667,0.005319701973348856,0.05381278321146965,0.005319701973348856
145,0.00500955106690526,0.0516592413187027,0.00500955106690526,0.005300492513924837,0.053762003779411316,0.005300492513924837
146,0.004989427514374256,0.05166347697377205,0.004989427514374256,0.005281046498566866,0.05368337407708168,0.005281046498566866
147,0.004956115502864122,0.051253557205200195,0.004956115502864122,0.005168922245502472,0.05296634882688522,0.005168922245502472
148,0.004945830907672644,0.051376063376665115,0.004945830907672644,0.0051539889536798,0.053066253662109375,0.0051539889536798
149,0.004913384094834328,0.051132380962371826,0.004913384094834328,0.00512939365580678,0.052800677716732025,0.00512939365580678
150,0.004877049010246992,0.050854239612817764,0.004877049010246992,0.005091403611004353,0.052531711757183075,0.005091403611004353
151,0.004865788854658604,0.050909385085105896,0.004865788854658604,0.005096557550132275,0.052861616015434265,0.005096557550132275
152,0.004824252799153328,0.05064670741558075,0.004824252799153328,0.0050720651634037495,0.05243176221847534,0.0050720651634037495
153,0.00480780890211463,0.050672467797994614,0.00480780890211463,0.00506281154230237,0.05259355157613754,0.00506281154230237
154,0.00479218689724803,0.05058131366968155,0.00479218689724803,0.004995669703930616,0.05200810730457306,0.004995669703930616
155,0.004756145179271698,0.05030398070812225,0.004756145179271698,0.005013408605009317,0.052410900592803955,0.005013408605009317
156,0.0047360630705952644,0.05024334043264389,0.0047360630705952644,0.004968771245330572,0.05203252285718918,0.004968771245330572
157,0.004716798663139343,0.05010978877544403,0.004716798663139343,0.004887199494987726,0.05145717039704323,0.004887199494987726
158,0.004678023979067802,0.04979933425784111,0.004678023979067802,0.004935212433338165,0.051744572818279266,0.004935212433338165
159,0.0046646869741380215,0.04964979365468025,0.0046646869741380215,0.004897738341242075,0.05147946998476982,0.004897738341242075
160,0.0046533639542758465,0.04965650662779808,0.0046533639542758465,0.0047524552792310715,0.050669703632593155,0.0047524552792310715
161,0.004630411509424448,0.04954735189676285,0.004630411509424448,0.004800740629434586,0.05116426199674606,0.004800740629434586
162,0.004609500989317894,0.049576468765735626,0.004609500989317894,0.004803103394806385,0.051174264401197433,0.004803103394806385
163,0.0045729936100542545,0.0491810068488121,0.0045729936100542545,0.004750888794660568,0.05064890906214714,0.004750888794660568
164,0.0045467643067240715,0.04902231693267822,0.0045467643067240715,0.0046814740635454655,0.05035015568137169,0.0046814740635454655
165,0.004530859645456076,0.0490436814725399,0.004530859645456076,0.004690737929195166,0.0504826195538044,0.004690737929195166
166,0.0045068697072565556,0.048913389444351196,0.0045068697072565556,0.004739072639495134,0.050671759992837906,0.004739072639495134
167,0.004482871387153864,0.04877280071377754,0.004482871387153864,0.004663683939725161,0.05034974589943886,0.004663683939725161
168,0.004463524091988802,0.048547036945819855,0.004463524091988802,0.004577246494591236,0.049910858273506165,0.004577246494591236
169,0.00444909930229187,0.04843497276306152,0.00444909930229187,0.004606114234775305,0.049997225403785706,0.004606114234775305
170,0.004411264788359404,0.04837886616587639,0.004411264788359404,0.0045594992116093636,0.04964763671159744,0.0045594992116093636
171,0.0043918970040977,0.048162948340177536,0.0043918970040977,0.004521335009485483,0.0497247539460659,0.004521335009485483
172,0.0044012609869241714,0.04823383316397667,0.0044012609869241714,0.004464742727577686,0.049183011054992676,0.004464742727577686
173,0.004383187275379896,0.048233624547719955,0.004383187275379896,0.0045347209088504314,0.04974383860826492,0.0045347209088504314
174,0.004341993946582079,0.0479578822851181,0.004341993946582079,0.0045126271434128284,0.04955561086535454,0.0045126271434128284
175,0.004320691339671612,0.047639138996601105,0.004320691339671612,0.004477911163121462,0.04942145571112633,0.004477911163121462
176,0.0042897858656942844,0.047629036009311676,0.0042897858656942844,0.004433999769389629,0.049048300832509995,0.004433999769389629
177,0.004268814343959093,0.04751495644450188,0.004268814343959093,0.004429275635629892,0.04909691587090492,0.004429275635629892
178,0.004263231530785561,0.04738718643784523,0.004263231530785561,0.004446469713002443,0.04934132471680641,0.004446469713002443
179,0.0042457133531570435,0.04719008132815361,0.0042457133531570435,0.004391367081552744,0.04886756092309952,0.004391367081552744
180,0.004211461637169123,0.04709537327289581,0.004211461637169123,0.0042944555170834064,0.04814790189266205,0.0042944555170834064
181,0.0042098332196474075,0.047170910984277725,0.0042098332196474075,0.0043493700213730335,0.04872065782546997,0.0043493700213730335
182,0.004175968002527952,0.0468548983335495,0.004175968002527952,0.004336684476584196,0.048473890870809555,0.004336684476584196
183,0.00415944354608655,0.04669466242194176,0.00415944354608655,0.004288359545171261,0.04822814464569092,0.004288359545171261
184,0.004131589084863663,0.04655738174915314,0.004131589084863663,0.0042938245460391045,0.04844949394464493,0.0042938245460391045
185,0.004116451367735863,0.04648531600832939,0.004116451367735863,0.0042535606771707535,0.048150837421417236,0.0042535606771707535
186,0.004125960171222687,0.04663940146565437,0.004125960171222687,0.004214430693536997,0.04780341312289238,0.004214430693536997
187,0.004094110336154699,0.04629497975111008,0.004094110336154699,0.004250797443091869,0.0481189601123333,0.004250797443091869
188,0.004071333445608616,0.046248823404312134,0.004071333445608616,0.00420934846624732,0.047740284353494644,0.00420934846624732
189,0.0040408894419670105,0.045937202870845795,0.0040408894419670105,0.004189008846879005,0.04774005711078644,0.004189008846879005
190,0.004016387276351452,0.0458369217813015,0.004016387276351452,0.004137164913117886,0.04747540131211281,0.004137164913117886
191,0.0040014879778027534,0.04574314504861832,0.0040014879778027534,0.0040900674648582935,0.04710974171757698,0.0040900674648582935
192,0.003988269716501236,0.045672472566366196,0.003988269716501236,0.004112934693694115,0.04725053161382675,0.004112934693694115
193,0.0039678611792624,0.045570917427539825,0.0039678611792624,0.004114147741347551,0.04719569906592369,0.004114147741347551
194,0.003953608684241772,0.045457206666469574,0.003953608684241772,0.004031790886074305,0.04679065942764282,0.004031790886074305
195,0.003936787135899067,0.045292552560567856,0.003936787135899067,0.0039862110279500484,0.046532779932022095,0.0039862110279500484
196,0.003925157245248556,0.04540237784385681,0.003925157245248556,0.004028758499771357,0.04692048206925392,0.004028758499771357
197,0.0039033940993249416,0.045176345854997635,0.0039033940993249416,0.004004936199635267,0.04677949473261833,0.004004936199635267
198,0.0038842062931507826,0.045064568519592285,0.0038842062931507826,0.003995137754827738,0.046608816832304,0.003995137754827738
199,0.003869038773700595,0.04487856850028038,0.003869038773700595,0.003961158450692892,0.04639246687293053,0.003961158450692892
200,0.0038364389911293983,0.0446789488196373,0.0038364389911293983,0.0039014716167002916,0.04598047584295273,0.0039014716167002916
201,0.0038363169878721237,0.04453088715672493,0.0038363169878721237,0.003850773675367236,0.045663874596357346,0.003850773675367236
202,0.0038204321172088385,0.044566988945007324,0.0038204321172088385,0.0039040248375386,0.04615383222699165,0.0039040248375386
203,0.003797070821747184,0.044353216886520386,0.003797070821747184,0.0038514789193868637,0.04568694159388542,0.0038514789193868637
204,0.0037581571377813816,0.04419545456767082,0.0037581571377813816,0.0038946398999542,0.04620960354804993,0.0038946398999542
205,0.003764133667573333,0.044244129210710526,0.003764133667573333,0.0038166146259754896,0.04587974399328232,0.0038166146259754896
206,0.0037353134248405695,0.044077277183532715,0.0037353134248405695,0.003761847270652652,0.04506266117095947,0.003761847270652652
207,0.0037108268588781357,0.043938737362623215,0.0037108268588781357,0.003799482947215438,0.0455799400806427,0.003799482947215438
208,0.003678363747894764,0.043578702956438065,0.003678363747894764,0.003749854862689972,0.04520444571971893,0.003749854862689972
209,0.0036746712867170572,0.04366717115044594,0.0036746712867170572,0.0037599578499794006,0.045395076274871826,0.0037599578499794006
210,0.0036531174555420876,0.04362332820892334,0.0036531174555420876,0.0037329301703721285,0.04482602700591087,0.0037329301703721285
211,0.0036138787399977446,0.043249938637018204,0.0036138787399977446,0.0036658502649515867,0.044610779732465744,0.0036658502649515867
212,0.0035895465407520533,0.04302428662776947,0.0035895465407520533,0.0036592260003089905,0.04464549943804741,0.0036592260003089905
213,0.0035814594011753798,0.043038301169872284,0.0035814594011753798,0.003626632271334529,0.044299397617578506,0.003626632271334529
214,0.0035491774324327707,0.042808834463357925,0.0035491774324327707,0.003644281066954136,0.044479742646217346,0.003644281066954136
215,0.0035349600948393345,0.0426836758852005,0.0035349600948393345,0.00360476435162127,0.04414958879351616,0.00360476435162127
216,0.0035185511223971844,0.04268663749098778,0.0035185511223971844,0.0035412884317338467,0.04371342062950134,0.0035412884317338467
217,0.0035006138496100903,0.042473673820495605,0.0035006138496100903,0.003523369552567601,0.043441805988550186,0.003523369552567601
218,0.003487891750410199,0.04236520081758499,0.003487891750410199,0.0034862770698964596,0.04331238195300102,0.0034862770698964596
219,0.0034530158154666424,0.04205043986439705,0.0034530158154666424,0.0034660757519304752,0.04310155287384987,0.0034660757519304752
220,0.003422193229198456,0.04191187024116516,0.003422193229198456,0.0034360692370682955,0.04291975870728493,0.0034360692370682955
221,0.003380025736987591,0.04163808375597,0.003380025736987591,0.0033981355372816324,0.04260624572634697,0.0033981355372816324
222,0.003366015385836363,0.0414554700255394,0.003366015385836363,0.0033808881416916847,0.042318444699048996,0.0033808881416916847
223,0.0033231049310415983,0.041232988238334656,0.0033231049310415983,0.003331442829221487,0.04225320369005203,0.003331442829221487
224,0.003285897197201848,0.040931157767772675,0.003285897197201848,0.0032687783241271973,0.04169356822967529,0.0032687783241271973
225,0.0032583903521299362,0.04070151597261429,0.0032583903521299362,0.003244437277317047,0.04176958277821541,0.003244437277317047
226,0.003223857143893838,0.040419988334178925,0.003223857143893838,0.0032020248472690582,0.04132882505655289,0.0032020248472690582
227,0.0031954331789165735,0.040277935564517975,0.0031954331789165735,0.0031826605554670095,0.04125154763460159,0.0031826605554670095
228,0.003178162034600973,0.040112245827913284,0.003178162034600973,0.003123736474663019,0.041148919612169266,0.003123736474663019
229,0.003158032661303878,0.04002274572849274,0.003158032661303878,0.003106300486251712,0.040614284574985504,0.003106300486251712
230,0.0031394779216498137,0.03981521725654602,0.0031394779216498137,0.0031056615989655256,0.04087396338582039,0.0031056615989655256
231,0.0030869226902723312,0.03939421474933624,0.0030869226902723312,0.002995109651237726,0.040005676448345184,0.002995109651237726
232,0.003089797915890813,0.039164550602436066,0.003089797915890813,0.002947262953966856,0.03977344557642937,0.002947262953966856
233,0.0030491272918879986,0.03904629126191139,0.0030491272918879986,0.002991599030792713,0.039878759533166885,0.002991599030792713
234,0.0030278610065579414,0.038880910724401474,0.0030278610065579414,0.002945216605439782,0.03980438411235809,0.002945216605439782
235,0.002998206065967679,0.03864102438092232,0.002998206065967679,0.0029041387606412172,0.039344727993011475,0.0029041387606412172
236,0.0029813076835125685,0.038419973105192184,0.0029813076835125685,0.002880240324884653,0.039191268384456635,0.002880240324884653
237,0.002958676079288125,0.03833240643143654,0.002958676079288125,0.0028631521854549646,0.039179861545562744,0.0028631521854549646
238,0.002942645689472556,0.03822223097085953,0.002942645689472556,0.0028338467236608267,0.03889754042029381,0.0028338467236608267
239,0.0029138585086911917,0.03780725225806236,0.0029138585086911917,0.0027496854308992624,0.038256000727415085,0.0027496854308992624
240,0.0028844266198575497,0.03772594779729843,0.0028844266198575497,0.0027945830952376127,0.03882422670722008,0.0027945830952376127
241,0.002868585754185915,0.03754766285419464,0.002868585754185915,0.0027336322236806154,0.038224197924137115,0.0027336322236806154
242,0.002838251180946827,0.03720500320196152,0.002838251180946827,0.002681381767615676,0.0377228669822216,0.002681381767615676
243,0.0028342530131340027,0.037317197769880295,0.0028342530131340027,0.0026730657555162907,0.03777867928147316,0.0026730657555162907
244,0.0027999926824122667,0.03688020631670952,0.0027999926824122667,0.002635112963616848,0.03741296008229256,0.002635112963616848
245,0.0027719580102711916,0.036685552448034286,0.0027719580102711916,0.00259119039401412,0.03713401407003403,0.00259119039401412
